paper_id,title,year,venue,official_track,in_active_corpus,abstract_reviewed,abstract_sha256,abstract,official_page,survey_role,survey_topics,survey_core_decision,survey_reason,advisor_role,advisor_topics,advisor_core_decision,advisor_reason,reading_status,needs_pdf_check,evidence_basis,pdf_boundary_check,pdf_boundary_finding
CVPR2026-2870,BiEvLight: Bi-level Learning of Task-Aware Event Refinement for Low-Light Image Enhancement,2026,CVPR,,no,yes,9561ce41ba01ffab9795988c140f57607a2f14c07e003eeb70e021725d65b30e,"Event cameras, with their high dynamic range, show great promise for Low-light Image Enhancement (LLIE). Existing works primarily focus on designing effective modal fusion strategies. However, a key challenge is the dual degradation from intrinsic background activity (BA) noise in events and low signal-to-noise ratio (SNR) in images, which causes severe noise coupling during modal fusion, creating a critical performance bottleneck. We therefore posit that precise event denoising is the prerequisite to unlocking the full potential of event-based fusion. To this end, we propose BiEvLight, a hierarchical and task-aware framework that collaboratively optimizes enhancement and denoising by exploiting their intrinsic interdependence. Specifically, BiEvLight exploits the strong gradient correlation between images and events to build a gradient-guided event denoising prior that alleviates insufficient denoising in heavily noisy regions. Moreover, instead of treating event denoising as a static pre-processing stage--which inevitably incurs a trade-off between over- and under-denoising and cannot adapt to the requirements of a specific enhancement objective--we recast it as a bilevel optimization problem constrained by the enhancement task. Through cross-task interaction, the upper-level denoising problem learns event representations tailored to the lower-level enhancement objective, thereby substantially improving overall enhancement quality. Extensive experiments on the Real-world noise Dataset SED demonstrate that our method significantly outperforms state-of-the-art (SOTA) approaches, with average improvements of 1.30dB in PSNR , 2.03dB in PSNR* and 0.047 in SSIM, respectively. The code will be publicly available at https://github.com/iijjlk/BiEvlight.",https://openaccess.thecvf.com/content/CVPR2026/html/Yao_BiEvLight_Bi-level_Learning_of_Task-Aware_Event_Refinement_for_Low-Light_Image_CVPR_2026_paper.html,exclude,,exclude,Task-aware event denoising for low-light enhancement is specialized non-SNN restoration.,exclude,,exclude,The enhancement objective is outside SECNet.,excluded_from_active_corpus,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2026-3765,Chain of Event-Centric Causal Thought for Physically Plausible Video Generation,2026,CVPR,,no,yes,27864329a8b895ebb8a18297b439ffc73e204e0924cc8ca5b13758a33dd2878d,"Physically Plausible Video Generation (PPVG) has emerged as a promising avenue for modeling real-world physical phenomena. PPVG requires an understanding of commonsense knowledge, which remains a challenge for video diffusion models. Current approaches leverage commonsense reasoning capability of large language models to embed physical concepts into prompts. However, generation models often render physical phenomena as a single moment defined by prompts, due to the lack of conditioning mechanisms for modeling causal progression. In this paper, we view PPVG as generating a sequence of causally connected and dynamically evolving events. To realize this paradigm, we design two key modules: (1) Physics-driven Event Chain Reasoning. This module decomposes the physical phenomena described in prompts into multiple elementary event units, leveraging chain-of-thought reasoning. To mitigate causal ambiguity, we embed physical formulas as constraints to impose deterministic causal dependencies during reasoning. (2) Transition-aware Cross-modal Prompting (TCP). To maintain continuity between events, this module transforms causal event units into temporally aligned vision-language prompts. It summarizes discrete event descriptions to obtain causally consistent narratives, while progressively synthesizing visual keyframes of individual events by interactive editing. Comprehensive experiments on PhyGenBench and VideoPhy benchmarks demonstrate that our framework achieves superior performance in generating physically plausible videos across diverse physical domains. Code is available at https://github.com/ZixuanWang0525/CoECT.",https://openaccess.thecvf.com/content/CVPR2026/html/Wang_Chain_of_Event-Centric_Causal_Thought_for_Physically_Plausible_Video_Generation_CVPR_2026_paper.html,exclude,,exclude,"The complete official abstract uses asynchronous/event/spike terminology in a non-event-camera, non-SNN systems or optimization setting.",exclude,,exclude,"The paper has no material connection to SECNet's Event Cloud, frequency modeling, or SNN extension.",excluded_from_active_corpus,no,Codex semantic review of complete official title + complete official abstract,not_needed,
CVPR2026-3561,DarkShake-DVS: Event-based Human Action Recognition under Low-light and Shaking Camera Conditions,2026,CVPR,,yes,yes,c1986b036ec10c37b46b6ce519904ab0462523765aa84629c034dede4ac5dc4e,"Human Action Recognition (HAR) is a fundamental computer vision task with diverse real-world applications. Practical deployments often involve low-light environments and unconstrained 6-DoF camera motion, conditions that degrade visual quality, disrupt temporal coherence, and compromise reliability of existing methods. Event cameras, with high low-light sensitivity and microsecond-level temporal resolution, paired with an inertial measurement unit (IMU), present a promising solution. However, current research faces two key challenges: absence of a benchmark integrating low-light conditions, 6-DoF motion, and synchronized IMU data; and lack of effective motion compensation techniques. To address these, we propose Event-IMU Stabilized HAR (EIS-HAR), with two modules. The first is an EIS module that reduces motion blur via a non-linear warping function to reconstruct a motion-compensated input. The second is a HAR module with a four-stage hybrid architecture to efficiently extract spatiotemporal features for accurate action recognition. To alleviate data scarcity, we introduce DarkShake-DVS, the first large-scale event-based HAR benchmark that includes 18,041 real-world clips captured in low light and intense 6-DoF motion, supplemented by synchronized IMU data. Extensive experiments on three datasets demonstrate consistent superiority of EIS-HAR over state-of-the-art methods.",https://openaccess.thecvf.com/content/CVPR2026/html/Chen_DarkShake-DVS_Event-based_Human_Action_Recognition_under_Low-light_and_Shaking_Camera_CVPR_2026_paper.html,background,classification_recognition;datasets_benchmarks;robustness_open_challenges,reference,"DarkShake-DVS supplies event-side action-recognition robustness and a real benchmark, but no explicit SNN.",discussion,datasets;task_generalization,reference,Low-light and camera-motion robustness are strong real-world evaluation axes.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2026-1239,Depth Hypothesis Guided Iterative Refinement for Event-Image Monocular Depth Estimation,2026,CVPR,,yes,yes,e725cbac8ad9e8dfa7b16a400bcb2342ddc3cbf35c18e74bc49896d1f4aec67b,"Event cameras hold excellent dynamic properties, showing great potential for monocular depth estimation (MDE). However, existing methods mainly improve performance by optimizing contextual features, but still struggle with the ill-posed and nonlinear nature of direct full-depth regression. In this paper, we propose HypoDepth, the first event-image monocular depth iterative refinement framework. By introducing a discrete Depth Hypothesis Volume (DHV), we transform the depth regression problem into a constrained depth search task. Specifically, we construct a 3D cost volume between the DHV features and contextual features and perform a multi-scale correlation search to guide stable residual optimization. This lightweight cost volume enables efficient global-to-local refinement across multi-resolution. Our method outperforms existing approaches on DSEC and MVSEC with state-of-the-art results and strong zero-shot generalization. Meanwhile, our tiny model achieves an excellent balance between accuracy and efficiency, enabling real-time performance on resource-limited devices.",https://openaccess.thecvf.com/content/CVPR2026/html/Liu_Depth_Hypothesis_Guided_Iterative_Refinement_for_Event-Image_Monocular_Depth_Estimation_CVPR_2026_paper.html,background,pose_depth_segmentation;efficiency_hardware,reference,HypoDepth is non-spiking event-image depth background with real-time efficiency.,watch,task_generalization;scalability_efficiency,reference,It provides a compact dense-task comparator.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2026-3157,"DSERT-RoLL: Robust Multi-Modal Perception for Diverse Driving Conditions with Stereo Event-RGB-Thermal Cameras, 4D Radar, and Dual-LiDAR",2026,CVPR,,yes,yes,a3338fc154721985e55f9e34e899ff49e50fee55d2f7ef476d06a67c6cd5bab1,"In this paper, we present DSERT-RoLL, a driving dataset that incorporates stereo event, RGB, and thermal cameras together with 4D radar and dual LiDAR, collected across diverse weather and illumination conditions. The dataset provides precise 2D and 3D bounding boxes with track IDs and ego vehicle odometry, enabling fair comparisons within and across sensor combinations. It is designed to alleviate data scarcity for novel sensors such as event cameras and 4D radar and to support systematic studies of their behavior. We establish unified 3D and 2D benchmarks that enable direct comparison of characteristics and strengths across sensor families and within each family. We report baselines for representative single modality and multimodal methods and provide protocols that encourage research on different fusion strategies and sensor combinations. In addition, we propose a fusion framework that integrates sensor specific cues into a unified feature space and improves 3D detection robustness under varied weather and lighting.",https://openaccess.thecvf.com/content/CVPR2026/html/Cho_DSERT-RoLL_Robust_Multi-Modal_Perception_for_Diverse_Driving_Conditions_with_Stereo_CVPR_2026_paper.html,background,datasets_benchmarks;detection;robustness_open_challenges,reference,"DSERT-RoLL is an event-inclusive multimodal driving benchmark, useful for event-side evaluation but non-spiking.",discussion,datasets;task_generalization,reference,Its diverse sensor/weather benchmark offers a serious robustness extension setting.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2026-3868,Dynamic-Static Decomposition for Novel View Synthesis of Dynamic Scenes with Spiking Neurons,2026,CVPR,,no,yes,47a223d1999151db405ef37e3212b2d1bbd39f328373eb49165af4177f0708cc,"Novel view synthesis for dynamic scenes remains challenging due to complex motion variations. Recent methods represent dynamic and static regions with separate Gaussians to improve efficiency and accuracy, but inaccurate assignment of static and dynamic Gaussian primitives still limits performance. We identify two key issues, namely inaccurate mask priors and improper tag representations, which lead to boundary artifacts, loss of fine-grained motion details, and overfitting on input views, resulting in degraded side-view synthesis. To address these problems, we propose a spatio-temporally fine-grained mask field and a discontinuous dynamic-static tagging field to achieve accurate assignment of dynamic and static Gaussian primitives, enabling high-quality novel view synthesis, especially in fine-grained motions, motion boundary regions, and side viewpoints. Experiments show that our method achieves state-of-the-art rendering quality and real-time performance.",https://openaccess.thecvf.com/content/CVPR2026/html/Dai_Dynamic-Static_Decomposition_for_Novel_View_Synthesis_of_Dynamic_Scenes_with_CVPR_2026_paper.html,exclude,,exclude,PDF review confirms that a single-timestep IF neuron only binarizes dynamic/static Gaussian tags; this is neither an SNN architecture nor event-camera processing.,exclude,,exclude,Dynamic Gaussian rendering and its auxiliary binary tag neuron are outside SECNet.,excluded_from_active_corpus,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2026-2053,E-3DPSM: A State Machine for Event-based Egocentric 3D Human Pose Estimation,2026,CVPR,,yes,yes,5d9515365906289c7705c4fa40bc4d29e272f4574b783c1ddb40343d7b40a4c9,"Event cameras offer multiple advantages in monocular egocentric 3D human pose estimation from head-mounted devices, such as millisecond temporal resolution, high dynamic range, and negligible motion blur. Existing methods effectively leverage these properties, but suffer from low 3D estimation accuracy, insufficient in many applications (e.g., immersive VR/AR). This is due to the design not being fully tailored towards event streams (e.g., their asynchronous and continuous nature), leading to high sensitivity to self-occlusions and temporal jitter in the estimates. This paper rethinks the setting and introduces E-3DPSM, an event-driven continuous pose state machine for event-based egocentric 3D human pose estimation. E-3DPSM aligns continuous human motion with fine-grained event dynamics; it evolves latent states and predicts continuous changes in 3D joint positions associated with observed events, which are fused with direct 3D human pose predictions, leading to stable and drift-free final 3D pose reconstructions. E-3DPSM runs in real-time at 80 Hz on a single workstation and sets a new state of the art in experiments on two benchmarks, improving accuracy by up to 19% (MPJPE) and temporal stability by up to 2.7x.",https://openaccess.thecvf.com/content/CVPR2026/html/Deshmukh_E-3DPSM_A_State_Machine_for_Event-based_Egocentric_3D_Human_Pose_CVPR_2026_paper.html,background,pose_depth_segmentation;temporal_modeling,reference,E-3DPSM provides event-side continuous state-machine pose modeling but no SNN.,discussion,task_generalization,reference,Continuous latent-state updates are a useful temporal/task comparator.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2026-1755,E2EGS: Event-to-Edge Gaussian Splatting for Pose-Free 3D Reconstruction,2026,CVPR,,no,yes,9250e73e26f42bf21832f1aa3ce5ff06c64986f96e101aef50a2c7e5ef267faf,"The emergence of neural radiance fields (NeRF) and 3D Gaussian splatting (3DGS) has advanced novel view synthesis (NVS). These methods, however, require high-quality RGB inputs and accurate corresponding poses, limiting robustness under real-world conditions such as fast camera motion or adverse lighting. Event cameras, which capture brightness changes at each pixel with high temporal resolution and wide dynamic range, enable precise sensing of dynamic scenes and offer a promising solution. However, existing event-based NVS methods either assume known poses or rely on depth estimation models that are bounded by their initial observations, failing to generalize as the camera traverses previously unseen regions. We present E2EGS, a pose-free framework operating solely on event streams. Our key insight is that edge information provides rich structural cues essential for accurate trajectory estimation and high-quality NVS. To extract edges from noisy event streams, we exploit the distinct spatio-temporal characteristics of edges and non-edge regions. The event camera's movement induces consistent events along edges, while non-edge regions produce sparse noise. We leverage this through a patch-based temporal coherence analysis that measures local variance to extract edges while robustly suppressing noise. The extracted edges guide structure-aware Gaussian initialization and enable edge-weighted losses throughout initialization, tracking, and bundle adjustment. Extensive experiments on both synthetic and real datasets demonstrate that E2EGS achieves superior reconstruction quality and trajectory accuracy, establishing a fully pose-free paradigm for event-based 3D reconstruction.",https://openaccess.thecvf.com/content/CVPR2026/html/Kim_E2EGS_Event-to-Edge_Gaussian_Splatting_for_Pose-Free_3D_Reconstruction_CVPR_2026_paper.html,exclude,,exclude,Pose-free event Gaussian reconstruction is specialized non-SNN scene rendering.,exclude,,exclude,It is outside SECNet.,excluded_from_active_corpus,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2026-0075,EchoFoley: Event-Centric Hierarchical Control for Video Grounded Creative Sound Generation,2026,CVPR,,no,yes,abb9ae6c57cb479f5442f74f066c01dd2750617422ecee83684473a9db0f76f6,"Sound effects build an essential layer of multimodal storytelling, shaping the emotional atmosphere and the narrative semantics of videos. Despite recent advancement in video-text-to-audio (VT2A), the current formulation faces three key limitations: (1) an imbalance between visual and textual conditioning that leads to visual dominance; (2) the absence of a concrete definition for fine-grained controllable generation; (3) weak instruction understanding and following, as existing datasets rely on brief categorical tags. To address these limitations, we introduce EchoFoley (Event-Centric Hierarchical cOntrol Foley), a new task designed for video-grounded sound generation with both event-level local control and hierarchical semantic control. Our symbolic representation for sounding events specifies when, what, and how each sound is produced within a video or instruction, enabling fine-grained controls like sound generation, insertion, and editing. To support this task, we construct EchoFoley-6k, a large-scale, expert-curated benchmark containing over 6,000 video-instruction-annotation triplets and 42,000 fine-grained sounding event annotations.Building upon this foundation, we propose EchoVidia, a sounding-event-centric agentic generation framework with slow-fast thinking strategy. Experiments show that EchoVidia surpasses recent VT2A models by 40.7% in controllability and 12.5% in perceptual quality.",https://openaccess.thecvf.com/content/CVPR2026/html/Li_EchoFoley_Event-Centric_Hierarchical_Control_for_Video_Grounded_Creative_Sound_Generation_CVPR_2026_paper.html,exclude,,exclude,The complete official abstract uses event or spike terminology outside event-camera/DVS processing and does not establish an in-scope SNN contribution.,exclude,,exclude,"The paper has no material connection to SECNet's Event Cloud, Fourier/FFT, or SNN extension.",excluded_from_active_corpus,no,Codex semantic review of complete official title + complete official abstract,not_needed,
CVPR2026-3584,eRetinexGS: Retinex Modeling for Low-Light Scene Enhancement via Event Streams and 3D Gaussian Splatting,2026,CVPR,,no,yes,9e39de50eec76697c2b66a5404f54d64a0154c71eba1f63945d2859701dfaf1d,"Perception under low illumination remains a major challenge for computer vision systems, as RGB sensors often fail to capture sufficient structural and color information in extremely dark environments. Event cameras, with their high dynamic range and temporal resolution, provide complementary cues that are well suited for such conditions. In this work, we present eRetinexGS, a novel framework that jointly leverages event streams and low-light frames through 3D Gaussian Splatting for scene-level enhancement and reconstruction. Unlike previous approaches that operate on individual frames, eRetinexGS enforces geometric and photometric consistency across multiple views, bridging the gap between degraded images and noisy event signals. By introducing an event-assisted Retinex decomposition and a reflectance-illumination representation within the 3DGS pipeline, our method reconstructs normal-light radiance fields with fine-grained details and accurate color. Extensive experiments on both synthetic and real datasets demonstrate that eRetinexGS achieves state-of-the-art performance in low-light scene enhancement while maintaining real-time rendering capability.",https://openaccess.thecvf.com/content/CVPR2026/html/Yan_eRetinexGS_Retinex_Modeling_for_Low-Light_Scene_Enhancement_via_Event_Streams_CVPR_2026_paper.html,exclude,,exclude,Event-assisted low-light 3D Gaussian reconstruction is specialized non-SNN rendering.,exclude,,exclude,It is outside SECNet.,excluded_from_active_corpus,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2026-3467,EV-CGNet: Co-visible Focused 3D-guided 2D Event Keypoint Detection Network,2026,CVPR,,yes,yes,8c57e3a40f49fd99bc01c9401e8d4cfaafb8fcc61ae1a499ed53e0e32b2ffb4c,"Event keypoint detection has garnered significant attention due to its ability to establish spatial associations through matching, which is fundamental for various computer vision tasks. However, achieving robust event keypoint detection remains challenging due to the difficulty in balancing the exploitation of event data and compatibility with established algorithms. Moreover, the limited use of co-visible information often results in excessive keypoint detection in non-matching regions, leading to incorrect matches. To address these challenges, we propose a novel Co-visible Focused 3D-guided 2D Event Keypoint Detection Network (EV-CGNet), which mainly consists of a 3D-guided 2D feature prototype learning (G2PL) module and a co-visible region-focused detector and descriptor learning (CDDL) module. The proposed method enjoys several merits. First, the proposed G2PL module can leverage fine-grained spatio-temporal cues from event points to guide the learning of event frame feature prototypes. Second, the proposed CDDL module can focus keypoint detection on co-visible regions, ensuring accurate matches. Comprehensive experimental evaluations on six challenging benchmarks show that our method significantly outperforms state-of-the-art event keypoint detection methods.",https://openaccess.thecvf.com/content/CVPR2026/html/Gao_EV-CGNet_Co-visible_Focused_3D-guided_2D_Event_Keypoint_Detection_Network_CVPR_2026_paper.html,background,representation_slicing;pose_depth_segmentation,reference,EV-CGNet uses event points to guide event-frame keypoint prototypes and matching. It is non-spiking sparse/dense representation background outside Survey Core.,discussion,event_cloud_point;task_generalization,reference,"Its explicit event-point to event-frame interface is a useful Event Cloud representation comparator, though it has no FFT or SNN coupling.",retained_reference,no,Codex semantic review of complete official title + complete official abstract,not_needed,
CVPR2026-0881,Event Stream Filtering via Probability Flux Estimation,2026,CVPR,,yes,yes,c5004ec83af5a46f7955c949e69852e6565d7e3729e83063d3e89439388e014d,"Event cameras asynchronously capture brightness changes with microsecond latency, offering exceptional temporal precision but suffering from severe noise and signal inconsistencies. Unlike conventional signals, events carry state information through polarities and process information through inter-event time intervals. However, existing event filters often ignore the latter, producing outputs that are sparser than the raw input and limiting the reconstruction of continuous irradiance dynamics. We propose the Event Density Flow Filter (EDFilter), a framework that models event generation as threshold-crossing probability fluxes arising from the stochastic diffusion of irradiance trajectories. EDFilter performs nonparametric, kernel-based estimation of probability flux and reconstructs the continuous event density flow using an O(1) recursive solver, enabling real-time processing. The Rotary Event Dataset (RED), featuring microsecond-resolution ground-truth irradiance flow under controlled illumination is also presented for event quality evaluation. Experiments demonstrate that EDFilter achieves high-fidelity, physically interpretable event denoising and motion reconstruction.",https://openaccess.thecvf.com/content/CVPR2026/html/Chen_Event_Stream_Filtering_via_Probability_Flux_Estimation_CVPR_2026_paper.html,background,robustness_open_challenges;representation_slicing;datasets_benchmarks,reference,"EDFilter contributes physically interpretable event noise filtering and a microsecond ground-truth dataset, without SNNs.",discussion,polarity;datasets;scalability_efficiency,reference,Polarity/timing-aware denoising is relevant to robust SECNet inputs.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
