paper_id,title,year,venue,official_track,in_active_corpus,abstract_reviewed,abstract_sha256,abstract,official_page,survey_role,survey_topics,survey_core_decision,survey_reason,advisor_role,advisor_topics,advisor_core_decision,advisor_reason,reading_status,needs_pdf_check,evidence_basis,pdf_boundary_check,pdf_boundary_finding
CVPR2024-0529,Event Stream-based Visual Object Tracking: A High-Resolution Benchmark Dataset and A Novel Baseline,2024,CVPR,,yes,yes,481a503fdbb2a19afe5f350a590848969353dedd0d835bfdebdac3ebfdf88cb3,Tracking with bio-inspired event cameras has garnered increasing interest in recent years. Existing works either utilize aligned RGB and event data for accurate tracking or directly learn an event-based tracker. The former incurs higher inference costs while the latter may be susceptible to the impact of noisy events or sparse spatial resolution. In this paper we propose a novel hierarchical knowledge distillation framework that can fully utilize multi-modal / multi-view information during training to facilitate knowledge transfer enabling us to achieve high-speed and low-latency visual tracking during testing by using only event signals. Specifically a teacher Transformer-based multi-modal tracking framework is first trained by feeding the RGB frame and event stream simultaneously. Then we design a new hierarchical knowledge distillation strategy which includes pairwise similarity feature representation and response maps-based knowledge distillation to guide the learning of the student Transformer network. In particular since existing event-based tracking datasets are all low-resolution (346 * 260) we propose the first large-scale high-resolution (1280 * 720) dataset named EventVOT. It contains 1141 videos and covers a wide range of categories such as pedestrians vehicles UAVs ping pong etc. Extensive experiments on both low-resolution (FE240hz VisEvent COESOT) and our newly proposed high-resolution EventVOT dataset fully validated the effectiveness of our proposed method. The dataset evaluation toolkit and source code will be released.,https://openaccess.thecvf.com/content/CVPR2024/html/Wang_Event_Stream-based_Visual_Object_Tracking_A_High-Resolution_Benchmark_Dataset_and_CVPR_2024_paper.html,background,tracking;datasets_benchmarks;learning,reference,EventVOT and its event-only distilled tracker provide an important high-resolution non-SNN tracking benchmark and comparison point for spiking event trackers.,watch,datasets;task_generalization;scalability_efficiency,reference,"High-resolution event-only tracking and multimodal-to-event distillation may inform scalability and downstream validation, but are not direct SECNet components.",retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-1062,Event-assisted Low-Light Video Object Segmentation,2024,CVPR,,no,yes,b44495423fd960d80926eaec226578b9220c0b210798c18175a3f8c2703d0287,In the realm of video object segmentation (VOS) the challenge of operating under low-light conditions persists resulting in notably degraded image quality and compromised accuracy when comparing query and memory frames for similarity computation. Event cameras characterized by their high dynamic range and ability to capture motion information of objects offer promise in enhancing object visibility and aiding VOS methods under such low-light conditions. This paper introduces a pioneering framework tailored for low-light VOS leveraging event camera data to elevate segmentation accuracy. Our approach hinges on two pivotal components: the Adaptive Cross-Modal Fusion (ACMF) module aimed at extracting pertinent features while fusing image and event modalities to mitigate noise interference and the Event-Guided Memory Matching (EGMM) module designed to rectify the issue of inaccurate matching prevalent in low-light settings. Additionally we present the creation of a synthetic LLE-DAVIS dataset and the curation of a real-world LLE-VOS dataset encompassing frames and events. Experimental evaluations corroborate the efficacy of our method across both datasets affirming its effectiveness in low-light scenarios. The datasets are available at https://github.com/HebeiFast/EventLowLightVOS.,https://openaccess.thecvf.com/content/CVPR2024/html/Li_Event-assisted_Low-Light_Video_Object_Segmentation_CVPR_2024_paper.html,exclude,,exclude,The low-light RGB-event video segmentation framework is a conventional multimodal ANN without a distinctive role in the SNN-event integration taxonomy.,exclude,,exclude,Its cross-modal VOS fusion and memory matching are task-specific and not closely related to the advisor's Event Cloud or scalable frequency architecture.,excluded_from_active_corpus,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-0027,Event-based Structure-from-Orbit,2024,CVPR,,no,yes,4fe2b34c226ab7a2b35d62a4d2432d31a1ff6ed42862d6d46d850f694a0e4efe,Event sensors offer high temporal resolution visual sensing which makes them ideal for perceiving fast visual phenomena without suffering from motion blur. Certain applications in robotics and vision-based navigation require 3D perception of an object undergoing circular or spinning motion in front of a static camera such as recovering the angular velocity and shape of the object. The setting is equivalent to observing a static object with an orbiting camera. In this paper we propose event-based structure-from-orbit (eSfO) where the aim is to simultaneously reconstruct the 3D structure of a fast spinning object observed from a static event camera and recover the equivalent orbital motion of the camera. Our contributions are threefold: since state-of-the-art event feature trackers cannot handle periodic self-occlusion due to the spinning motion we develop a novel event feature tracker based on spatio-temporal clustering and data association that can better track the helical trajectories of valid features in the event data. The feature tracks are then fed to our novel factor graph-based structure-from-orbit back-end that calculates the orbital motion parameters (e.g. spin rate relative rotational axis) that minimize the reprojection error. For evaluation we produce a new event dataset of objects under spinning motion. Comparisons against ground truth indicate the efficacy of eSfO.,https://openaccess.thecvf.com/content/CVPR2024/html/Elms_Event-based_Structure-from-Orbit_CVPR_2024_paper.html,exclude,,exclude,The factor-graph structure-from-orbit pipeline is event-camera geometry without SNN computation or necessary neural integration background.,exclude,,exclude,Spatio-temporal feature clustering and geometric optimization do not materially support SECNet's learned representation or architecture extension.,excluded_from_active_corpus,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-0504,Event-based Visible and Infrared Fusion via Multi-task Collaboration,2024,CVPR,,no,yes,2b1fd46665c59670610235089cc42515bd17c0775efb67d49e611ecac1b0e35f,Visible and Infrared image Fusion (VIF) offers a comprehensive scene description by combining thermal infrared images with the rich textures from visible cameras. However conventional VIF systems may capture over/under exposure or blurry images in extreme lighting and high dynamic motion scenarios leading to degraded fusion results. To address these problems we propose a novel Event-based Visible and Infrared Fusion (EVIF) system that employs a visible event camera as an alternative to traditional frame-based cameras for the VIF task. With extremely low latency and high dynamic range event cameras can effectively address blurriness and are robust against diverse luminous ranges. To produce high-quality fused images we develop a multi-task collaborative framework that simultaneously performs event-based visible texture reconstruction event-guided infrared image deblurring and visible-infrared fusion. Rather than independently learning these tasks our framework capitalizes on their synergy leveraging cross-task event enhancement for efficient deblurring and bi-level min-max mutual information optimization to achieve higher fusion quality. Experiments on both synthetic and real data show that EVIF achieves remarkable performance in dealing with extreme lighting conditions and high-dynamic scenes ensuring high-quality fused images across a broad range of practical scenarios.,https://openaccess.thecvf.com/content/CVPR2024/html/Geng_Event-based_Visible_and_Infrared_Fusion_via_Multi-task_Collaboration_CVPR_2024_paper.html,exclude,,exclude,EVIF is a conventional multi-task event/visible/infrared fusion system and does not contribute to SNN-event integration.,exclude,,exclude,"Its cross-task reconstruction, deblurring, and fusion objectives are outside the direct Event Cloud, frequency-backbone, and SNN/hybrid method chain.",excluded_from_active_corpus,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-0094,EventDance: Unsupervised Source-free Cross-modal Adaptation for Event-based Object Recognition,2024,CVPR,,yes,yes,2a9edcb9fdc8cf9a7cb10346d3de13581c7f752593fd0785903188142af23d02,In this paper we make the first attempt at achieving the cross-modal (i.e. image-to-events) adaptation for event-based object recognition without accessing any labeled source image data owning to privacy and commercial issues. Tackling this novel problem is non-trivial due to the novelty of event cameras and the distinct modality gap between images and events. In particular as only the source model is available a hurdle is how to extract the knowledge from the source model by only using the unlabeled target event data while achieving knowledge transfer. To this end we propose a novel framework dubbed EventDance for this unsupervised source-free cross-modal adaptation problem. Importantly inspired by event-to-video reconstruction methods we propose a reconstruction-based modality bridging (RMB) module which reconstructs intensity frames from events in a self-supervised manner. This makes it possible to build up the surrogate images to extract the knowledge (i.e. labels) from the source model. We then propose a multi-representation knowledge adaptation (MKA) module that transfers the knowledge to target models learning events with multiple representation types for fully exploring the spatiotemporal information of events. The two modules connecting the source and target models are mutually updated so as to achieve the best performance. Experiments on three benchmark datasets with two adaption settings show that EventDance is on par with prior methods utilizing the source data.,https://openaccess.thecvf.com/content/CVPR2024/html/Zheng_EventDance_Unsupervised_Source-free_Cross-modal_Adaptation_for_Event-based_Object_Recognition_CVPR_2024_paper.html,background,representation_slicing;learning;classification_recognition,reference,"EventDance supplies event-specific cross-modal adaptation and multi-representation learning context, useful when contrasting how SNN-event models are trained, but it is non-spiking.",watch,task_generalization;snn_hybrid,reference,"Its source-free image-to-event adaptation is a possible generalization idea, although it is not a direct SECNet predecessor or architectural match.",retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-0588,EventEgo3D: 3D Human Motion Capture from Egocentric Event Streams,2024,CVPR,,yes,yes,163b41ef069338d279471c4f72e6968fbac4269472d9f638327be1c05849e28b,Monocular egocentric 3D human motion capture is a challenging and actively researched problem. Existing methods use synchronously operating visual sensors (e.g. RGB cameras) and often fail under low lighting and fast motions which can be restricting in many applications involving head-mounted devices. In response to the existing limitations this paper 1) introduces a new problem i.e. 3D human motion capture from an egocentric monocular event camera with a fisheye lens and 2) proposes the first approach to it called EventEgo3D (EE3D). Event streams have high temporal resolution and provide reliable cues for 3D human motion capture under high-speed human motions and rapidly changing illumination. The proposed EE3D framework is specifically tailored for learning with event streams in the LNES representation enabling high 3D reconstruction accuracy. We also design a prototype of a mobile head-mounted device with an event camera and record a real dataset with event observations and the ground-truth 3D human poses (in addition to the synthetic dataset). Our EE3D demonstrates robustness and superior 3D accuracy compared to existing solutions across various challenging experiments while supporting real-time 3D pose update rates of 140Hz.,https://openaccess.thecvf.com/content/CVPR2024/html/Millerdurai_EventEgo3D_3D_Human_Motion_Capture_from_Egocentric_Event_Streams_CVPR_2024_paper.html,background,pose_depth_segmentation;representation_slicing;robustness_open_challenges,reference,"EventEgo3D demonstrates an event-only pose task, LNES representation, and real-time deployment gap that can contextualize absent or emerging SNN solutions.",watch,task_generalization;datasets,reference,"The new egocentric event task and dataset may be useful for discussing extension breadth, but its LNES pose architecture is not method-chain central.",retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-1146,EventPS: Real-Time Photometric Stereo Using an Event Camera,2024,CVPR,,no,yes,a94b8b00bb5acd55571e4afb550e2de4a946e63c5045ac734d3a4521a91cadef,Photometric stereo is a well-established technique to estimate the surface normal of an object. However the requirement of capturing multiple high dynamic range images under different illumination conditions limits the speed and real-time applications. This paper introduces EventPS a novel approach to real-time photometric stereo using an event camera. Capitalizing on the exceptional temporal resolution dynamic range and low bandwidth characteristics of event cameras EventPS estimates surface normal only from the radiance changes significantly enhancing data efficiency. EventPS seamlessly integrates with both optimization-based and deep-learning-based photometric stereo techniques to offer a robust solution for non-Lambertian surfaces. Extensive experiments validate the effectiveness and efficiency of EventPS compared to frame-based counterparts. Our algorithm runs at over 30 fps in real-world scenarios unleashing the potential of EventPS in time-sensitive and high-speed downstream applications.,https://openaccess.thecvf.com/content/CVPR2024/html/Yu_EventPS_Real-Time_Photometric_Stereo_Using_an_Event_Camera_CVPR_2024_paper.html,exclude,,exclude,EventPS is a specialized event-camera photometric-stereo method without SNN computation and is not needed to explain the planned integration taxonomy.,exclude,,exclude,Radiance-change photometric stereo is outside the SECNet classification/representation/scalability direction.,excluded_from_active_corpus,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-0112,ExACT: Language-guided Conceptual Reasoning and Uncertainty Estimation for Event-based Action Recognition and More,2024,CVPR,,yes,yes,920c0997ed1579cdb685b4cd7c9e5a8620e258daca68cd1b5dfbefaa5c07e6cb,Event cameras have recently been shown beneficial for practical vision tasks such as action recognition thanks to their high temporal resolution power efficiency and reduced privacy concerns. However current research is hindered by 1) the difficulty in processing events because of their prolonged duration and dynamic actions with complex and ambiguous semantics and 2) the redundant action depiction of the event frame representation with fixed stacks. We find language naturally conveys abundant semantic information rendering it stunningly superior in reducing semantic uncertainty. In light of this we propose ExACT a novel approach that for the first time tackles event-based action recognition from a cross-modal conceptualizing perspective. Our ExACT brings two technical contributions. Firstly we propose an adaptive fine-grained event (AFE) representation to adaptively filter out the repeated events for the stationary objects while preserving dynamic ones. This subtly enhances the performance of ExACT without extra computational cost. Then we propose a conceptual reasoning-based uncertainty estimation module which simulates the recognition process to enrich the semantic representation. In particular conceptual reasoning builds the temporal relation based on the action semantics and uncertainty estimation tackles the semantic uncertainty of actions based on the distributional representation. Experiments show that our ExACT achieves superior recognition accuracy of 94.83%(+2.23%) 90.10%(+37.47%) and 67.24% on PAF HARDVS and our SeAct datasets respectively.,https://openaccess.thecvf.com/content/CVPR2024/html/Zhou_ExACT_Language-guided_Conceptual_Reasoning_and_Uncertainty_Estimation_for_Event-based_Action_CVPR_2024_paper.html,background,representation_slicing;classification_recognition;learning,reference,ExACT's adaptive event representation and temporal-semantic reasoning provide a strong non-SNN recognition baseline for comparison with spiking event recognition.,discussion,event_cloud_point;task_generalization;scalability_efficiency,reference,Adaptive filtering of redundant events and action-recognition evidence offer concrete representation and efficiency questions for an expanded SECNet.,retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-2446,Frequency-aware Event-based Video Deblurring for Real-World Motion Blur,2024,CVPR,,yes,yes,ff9980274aa68054f443cee5bc6176ac71755c457260195b877df358ce24a5a1,Video deblurring aims to restore sharp frames from blurred video clips. Despite notable progress in video deblurring works it is still a challenging problem because of the loss of motion information during the duration of the exposure time. Since event cameras can capture clear motion information asynchronously with high temporal resolution several works exploit the event camera for deblurring as they can provide abundant motion information. However despite these approaches there were few cases of actively exploiting the long-range temporal dependency of videos. To tackle these deficiencies we present an event-based video deblurring framework by actively utilizing temporal information from videos. To be specific we first introduce a frequency-based cross-modal feature enhancement module. Second we propose event-guided video alignment modules by considering the valuable characteristics of the event and videos. In addition we designed a hybrid camera system to collect the first real-world event-based video deblurring dataset. For the first time we build a dataset containing synchronized high-resolution real-world blurred videos and corresponding sharp videos and event streams. Experimental results validate that our frameworks significantly outperform the state-of-the-art frame-based and event-based deblurring works in the various datasets. In addition we designed a hybrid camera system to collect the first real-world event-based video deblurring dataset. For the first time we build a dataset containing synchronized high-resolution real-world blurred videos and corresponding sharp videos and event streams. Experimental results validate that our frameworks significantly outperform the state-of-the-art frame-based and event-based deblurring works in the various datasets. The project pages are available at https://sites.google.com/view/fevd-cvpr2024.,https://openaccess.thecvf.com/content/CVPR2024/html/Kim_Frequency-aware_Event-based_Video_Deblurring_for_Real-World_Motion_Blur_CVPR_2024_paper.html,background,reconstruction_restoration;temporal_modeling;datasets_benchmarks,reference,The frequency-aware event deblurring method supplies non-SNN temporal/frequency and real-data context for hybrid or spiking restoration papers.,method_chain,fourier_fft;frequency;task_generalization,required,"The PDF uses 2D FFT for spatial feature filtering and 1D FFT over the flattened time-channel dimension for event/RGB fusion, providing a direct event-side FFT architecture.",advisor_required,no,Codex semantic review of complete title + complete official abstract,checked_conference_pdf,FCFE applies spatial 2D FFT and a separate 1D FFT over the flattened time-channel dimension.
CVPR2024-2039,Generalized Event Cameras,2024,CVPR,,yes,yes,0bb044afb33198f130cbe7faf19a8c82b4de2ff21f2fe2e82912db1c15673de4,Event cameras capture the world at high time resolution and with minimal bandwidth requirements. However event streams which only encode changes in brightness do not contain sufficient scene information to support a wide variety of downstream tasks. In this work we design generalized event cameras that inherently preserve scene intensity in a bandwidth-efficient manner. We generalize event cameras in terms of when an event is generated and what information is transmitted. To implement our designs we turn to single-photon sensors that provide digital access to individual photon detections; this modality gives us the flexibility to realize a rich space of generalized event cameras. Our single-photon event cameras are capable of high-speed high-fidelity imaging at low readout rates. Consequently these event cameras can support plug-and-play downstream inference without capturing new event datasets or designing specialized event-vision models. As a practical implication our designs which involve lightweight and near-sensor-compatible computations provide a way to use single-photon sensors without exorbitant bandwidth costs.,https://openaccess.thecvf.com/content/CVPR2024/html/Sundar_Generalized_Event_Cameras_CVPR_2024_paper.html,background,event_to_spike;robustness_open_challenges;efficiency_hardware,reference,Generalized event generation at the sensor level is useful for discussing what information event-driven SNN pipelines receive and the limits of conventional brightness-change events.,watch,hardware;event_cloud_point;scalability_efficiency,reference,"Near-sensor event design could affect future input representation and deployment, but it is an adjacent sensor contribution rather than a direct model extension.",retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
CVPR2024-1586,HPL-ESS: Hybrid Pseudo-Labeling for Unsupervised Event-based Semantic Segmentation,2024,CVPR,,yes,yes,0f1c9c1fa9d4daaa1208169ef5a4508b2d2afc18954b40ae7b613e5346ccbe9e,Event-based semantic segmentation has gained popularity due to its capability to deal with scenarios under high-speed motion and extreme lighting conditions which cannot be addressed by conventional RGB cameras. Since it is hard to annotate event data previous approaches rely on event-to-image reconstruction to obtain pseudo labels for training. However this will inevitably introduce noise and learning from noisy pseudo labels especially when generated from a single source may reinforce the errors. This drawback is also called confirmation bias in pseudo-labeling. In this paper we propose a novel hybrid pseudo-labeling framework for unsupervised event-based semantic segmentation HPL-ESS to alleviate the influence of noisy pseudo labels. In particular we first employ a plain unsupervised domain adaptation framework as our baseline which can generate a set of pseudo labels through self-training. Then we incorporate offline event-to-image reconstruction into the framework and obtain another set of pseudo labels by predicting segmentation maps on the reconstructed images. A noisy label learning strategy is designed to mix the two sets of pseudo labels and enhance the quality. Moreover we propose a soft prototypical alignment module to further improve the consistency of target domain features. Extensive experiments show that our proposed method outperforms existing state-of-the-art methods by a large margin on the DSEC-Semantic dataset (+5.88% accuracy +10.32% mIoU) which even surpasses several supervised methods.,https://openaccess.thecvf.com/content/CVPR2024/html/Jing_HPL-ESS_Hybrid_Pseudo-Labeling_for_Unsupervised_Event-based_Semantic_Segmentation_CVPR_2024_paper.html,background,learning;pose_depth_segmentation;robustness_open_challenges,reference,"HPL-ESS is a useful non-SNN example of event-label scarcity, reconstruction-derived pseudo labels, and domain adaptation for dense prediction.",watch,task_generalization;datasets,reference,"Its hybrid pseudo-labeling may inspire annotation-efficient extension experiments, but it is not a direct SECNet representation or backbone method.",retained_reference,no,Codex semantic review of complete title + complete official abstract,not_needed,
