event_id,paper_id,annotation_unit,event_type,field_changes_json,evidence_basis,evidence_locator,rationale,codebook_version,annotator,recorded_at
ASTRA-02-024,NeurIPS2025-5334,paper::main::benchmark,codebook_migration,"{""codebook_version"":{""from"":""0.1-design"",""to"":""0.2""}}",Deterministic version and approved trigger-name normalization; no new extraction,03-review-draft/taxonomy-checkpoint-adjudication.md;03-review-draft/taxonomy-codebook-migration-0.2.md,0.1-design to 0.2 compatibility migration. Trigger aliases map to existing approved values; retain Sol review status. Does not assert that all per-field evidence has been re-read.,0.2,GPT-6 Astra High / checkpoint / 2026-09-10,2026-09-10
ASTRA-02-025,CVPR2025-1552,paper::main::inference,codebook_migration,"{""codebook_version"":{""from"":""0.1-design"",""to"":""0.2""},""pdf_check_question"":{""from"":""[{\""question_id\"":\""GN-Q1\"",\""field\"":\""spiking_computation\"",\""question\"":\""Is event-driven GNN computation spiking?\"",\""target_section\"":\""§3\"",\""trigger\"":\""spike_term\"",\""answer\"":\""No. It is asynchronous and sparse but uses continuous graph/recurrent/convolutional units.\"",\""evidence_ids\"":[\""GN-E1\""]}]"",""to"":""[{\""question_id\"":\""GN-Q1\"",\""field\"":\""spiking_computation\"",\""question\"":\""Is event-driven GNN computation spiking?\"",\""target_section\"":\""§3\"",\""trigger\"":\""misleading_terms\"",\""answer\"":\""No. It is asynchronous and sparse but uses continuous graph/recurrent/convolutional units.\"",\""evidence_ids\"":[\""GN-E1\""]}]""}}",Deterministic version and approved trigger-name normalization; no new extraction,03-review-draft/taxonomy-checkpoint-adjudication.md;03-review-draft/taxonomy-codebook-migration-0.2.md,0.1-design to 0.2 compatibility migration. Trigger aliases map to existing approved values; retain Sol review status. Does not assert that all per-field evidence has been re-read.,0.2,GPT-6 Astra High / checkpoint / 2026-09-10,2026-09-10
ASTRA-02-026,CVPR2024-1880,paper::main::inference,codebook_migration,"{""codebook_version"":{""from"":""0.1-design"",""to"":""0.2""},""pdf_check_question"":{""from"":""[{\""question_id\"":\""PE-Q1\"",\""field\"":\""time_axis_mapping\"",\""question\"":\""Is PEPNet causal within its window?\"",\""target_section\"":\""§3.3\"",\""trigger\"":\""lookahead\"",\""answer\"":\""No. A bidirectional LSTM uses both directions over the complete point sequence.\"",\""evidence_ids\"":[\""PE-E2\""]}]"",""to"":""[{\""question_id\"":\""PE-Q1\"",\""field\"":\""time_axis_mapping\"",\""question\"":\""Is PEPNet causal within its window?\"",\""target_section\"":\""§3.3\"",\""trigger\"":\""neuron_state_time\"",\""answer\"":\""No. A bidirectional LSTM uses both directions over the complete point sequence.\"",\""evidence_ids\"":[\""PE-E2\""]}]""}}",Deterministic version and approved trigger-name normalization; no new extraction,03-review-draft/taxonomy-checkpoint-adjudication.md;03-review-draft/taxonomy-codebook-migration-0.2.md,0.1-design to 0.2 compatibility migration. Trigger aliases map to existing approved values; retain Sol review status. Does not assert that all per-field evidence has been re-read.,0.2,GPT-6 Astra High / checkpoint / 2026-09-10,2026-09-10
ASTRA-02-027,ECCV2024-1737,paper::main::inference,codebook_migration,"{""codebook_version"":{""from"":""0.1-design"",""to"":""0.2""}}",Deterministic version and approved trigger-name normalization; no new extraction,03-review-draft/taxonomy-checkpoint-adjudication.md;03-review-draft/taxonomy-codebook-migration-0.2.md,0.1-design to 0.2 compatibility migration. Trigger aliases map to existing approved values; retain Sol review status. Does not assert that all per-field evidence has been re-read.,0.2,GPT-6 Astra High / checkpoint / 2026-09-10,2026-09-10
ASTRA-02-028,ECCV2024-0096,paper::main::inference,astra_adjudication,"{""codebook_version"":{""from"":""0.1-design"",""to"":""0.2""},""architecture_family"":{""from"":""other_documented"",""to"":""mlp""},""training_route"":{""from"":""direct_snn"",""to"":""unknown""},""credit_assignment"":{""from"":""surrogate_bptt"",""to"":""unknown""},""taxonomy_issue"":{""from"":""[{\""issue_id\"":\""AB-I1\"",\""type\"":\""missing_label\"",\""field\"":\""architecture_family\"",\""alternatives\"":[\""other_documented\""],\""question\"":\""Should feed-forward spiking MLP receive an explicit architecture-family label?\"",\""evidence_ids\"":[\""AB-E1\""],\""owner\"":\""astra\"",\""status\"":\""evidence_ready\""},{\""issue_id\"":\""AB-I2\"",\""type\"":\""evidence_conflict\"",\""field\"":\""credit_assignment\"",\""alternatives\"":[\""surrogate_bptt\"",\""local_plasticity\""],\""question\"":\""The experiment section says spatio-temporal backpropagation, while the conclusion says the spiking MLP uses STDP; which statement should control the record?\"",\""evidence_ids\"":[\""AB-E2\""],\""owner\"":\""astra\"",\""status\"":\""evidence_ready\""}]"",""to"":""[{\""issue_id\"":\""AB-I1\"",\""type\"":\""missing_label\"",\""field\"":\""architecture_family\"",\""alternatives\"":[\""other_documented\""],\""question\"":\""Astra 0.2 adds mlp for a substantive multilayer dense model or explicitly distinct functional MLP module; ABN qualifies. No new spiking_mlp label.\"",\""evidence_ids\"":[\""AB-A1\""],\""owner\"":\""astra\"",\""status\"":\""resolved\""},{\""issue_id\"":\""AB-I2\"",\""type\"":\""evidence_conflict\"",\""field\"":\""credit_assignment\"",\""alternatives\"":[\""surrogate_bptt\"",\""local_plasticity\""],\""question\"":\""Astra disposition: canonical credit_assignment and training_route remain unknown; cite experimental STBP only as the claimed protocol with the contrary STDP conclusion. Do not create phases without evidence. Reopen only on an official correction or version-specific implementation tied to the reported experiment; exclude from resolved training-method comparisons.\"",\""evidence_ids\"":[\""AB-A2\"",\""AB-A3\"",\""AB-A4\""],\""owner\"":\""astra\"",\""status\"":\""deferred\""}]""},""concrete_survey_use"":{""from"":""Direct event-to-spike neuron-design exemplar using per-neuron membrane-gradient, threshold-history and spike-efficiency feedback."",""to"":""Direct event-to-spike neuron-design exemplar using per-neuron membrane-gradient, threshold-history and spike-efficiency feedback. Training mechanism unresolved: use for event-coupled inference/neuron design, not as verified STBP or STDP evidence.""},""evidence_quote_or_paraphrase"":{""from"":""[{\""evidence_id\"":\""AB-E1\"",\""field_path\"":\""event_to_spike_interface\"",\""value\"":\""address_event_injection\"",\""mode\"":\""paraphrase\"",\""text\"":\""Each event becomes a Dirac input spike at its x-y address and polarity is explicitly discarded.\""},{\""evidence_id\"":\""AB-E2\"",\""field_path\"":\""neuron_family\"",\""value\"":\""adaptive LIF/SRM\"",\""mode\"":\""paraphrase\"",\""text\"":\""ABN updates each neuron's threshold from membrane gradient, decayed threshold-history gradient and recent output/input spike ratio.\""},{\""evidence_id\"":\""AB-E3\"",\""field_path\"":\""efficiency_evidence\"",\""value\"":\""analytical MAC/AC proxy\"",\""mode\"":\""paraphrase\"",\""text\"":\""The reported 0.038 W is calculated from MAC and AC counts, not measured on a deployed neuromorphic device.\""}]"",""to"":""[{\""evidence_id\"":\""AB-E1\"",\""field_path\"":\""event_to_spike_interface\"",\""value\"":\""address_event_injection\"",\""mode\"":\""paraphrase\"",\""text\"":\""Each event becomes a Dirac input spike at its x-y address and polarity is explicitly discarded.\""},{\""evidence_id\"":\""AB-E2\"",\""field_path\"":\""neuron_family\"",\""value\"":\""adaptive LIF/SRM\"",\""mode\"":\""paraphrase\"",\""text\"":\""ABN updates each neuron's threshold from membrane gradient, decayed threshold-history gradient and recent output/input spike ratio.\""},{\""evidence_id\"":\""AB-E3\"",\""field_path\"":\""efficiency_evidence\"",\""value\"":\""analytical MAC/AC proxy\"",\""mode\"":\""paraphrase\"",\""text\"":\""The reported 0.038 W is calculated from MAC and AC counts, not measured on a deployed neuromorphic device.\""},{\""evidence_id\"":\""AB-A1\"",\""field_path\"":\""architecture_family\"",\""value\"":\""mlp\"",\""mode\"":\""paraphrase\"",\""text\"":\""The experimental protocol and conclusion explicitly identify the carrier architecture as a spiking multilayer perceptron. Architecture family is mlp, while spiking neuron/purity are recorded separately.\""},{\""evidence_id\"":\""AB-A2\"",\""field_path\"":\""credit_assignment\"",\""value\"":\""surrogate_bptt (experimental statement, not canonical resolved value)\"",\""mode\"":\""paraphrase\"",\""text\"":\""Section 4.1 states that the evaluated Spiking MLP employs Spatio-Temporal Backpropagation. This is the preferred source when describing the claimed experimental protocol; it does not resolve the contrary conclusion or document an additional training phase.\""},{\""evidence_id\"":\""AB-A3\"",\""field_path\"":\""credit_assignment\"",\""value\"":\""local_plasticity (contradictory author statement)\"",\""mode\"":\""paraphrase\"",\""text\"":\""The conclusion states that the spiking MLP implementing ABN uses STDP. It does not identify this as a separate experiment, phase or configuration.\""},{\""evidence_id\"":\""AB-A4\"",\""field_path\"":\""credit_assignment;training_route\"",\""value\"":\""unknown\"",\""mode\"":\""paraphrase\"",\""text\"":\""Astra retains both original statements, withholds a definitive credit-assignment label and also withholds a resolved global-versus-local training route. No STBP+STDP combination or phase split is evidenced. The event interface and inference role remain usable independently.\""}]""},""evidence_location"":{""from"":""[{\""evidence_id\"":\""AB-E1\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF pp.6–7 §3.1\""},{\""evidence_id\"":\""AB-E2\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF pp.7–10 §3.2\""},{\""evidence_id\"":\""AB-E3\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF pp.12–14 §4.5 and Table 4\""}]"",""to"":""[{\""evidence_id\"":\""AB-E1\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF pp.6–7 §3.1\""},{\""evidence_id\"":\""AB-E2\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF pp.7–10 §3.2\""},{\""evidence_id\"":\""AB-E3\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF pp.12–14 §4.5 and Table 4\""},{\""evidence_id\"":\""AB-A1\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF p.10 §4.1 and p.14 §5; SHA256 matches original pilot PDF\""},{\""evidence_id\"":\""AB-A2\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF p.10 §4.1\""},{\""evidence_id\"":\""AB-A3\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF p.14 §5\""},{\""evidence_id\"":\""AB-A4\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF p.10 §4.1 versus p.14 §5; checkpoint §2.3\""}]""},""evidence_basis"":{""from"":""[{\""evidence_id\"":\""AB-E1\"",\""source_type\"":\""pdf_main\"",\""nature\"":\""method_description\""},{\""evidence_id\"":\""AB-E2\"",\""source_type\"":\""pdf_main\"",\""nature\"":\""method_description\""},{\""evidence_id\"":\""AB-E3\"",\""source_type\"":\""pdf_main\"",\""nature\"":\""reasoned_inference\""}]"",""to"":""[{\""evidence_id\"":\""AB-E1\"",\""source_type\"":\""pdf_main\"",\""nature\"":\""method_description\""},{\""evidence_id\"":\""AB-E2\"",\""source_type\"":\""pdf_main\"",\""nature\"":\""method_description\""},{\""evidence_id\"":\""AB-E3\"",\""source_type\"":\""pdf_main\"",\""nature\"":\""reasoned_inference\""},{\""evidence_id\"":\""AB-A1\"",\""source_type\"":\""pdf_main\"",\""nature\"":\""method_description\""},{\""evidence_id\"":\""AB-A2\"",\""source_type\"":\""pdf_main\"",\""nature\"":\""method_description\""},{\""evidence_id\"":\""AB-A3\"",\""source_type\"":\""pdf_main\"",\""nature\"":\""author_claim\""},{\""evidence_id\"":\""AB-A4\"",\""source_type\"":\""unresolved\"",\""nature\"":\""unresolved\""}]""},""confidence"":{""from"":""{\""scope\"":\""high\"",\""spiking_computation\"":\""high\"",\""spiking_extent\"":\""high\"",\""primary_functional_role\"":\""high\"",\""selection_status\"":\""medium\"",\""overall\"":\""medium\""}"",""to"":""{\""scope\"":\""high\"",\""spiking_computation\"":\""high\"",\""spiking_extent\"":\""high\"",\""primary_functional_role\"":\""high\"",\""selection_status\"":\""medium\"",\""overall\"":\""medium\"",\""architecture_family\"":\""high\"",\""credit_assignment\"":\""unknown\"",\""training_route\"":\""unknown\""}""},""pdf_check_question"":{""from"":""[{\""question_id\"":\""AB-Q1\"",\""field\"":\""credit_assignment\"",\""question\"":\""How is the evaluated SNN trained?\"",\""target_section\"":\""§4.1 and conclusion\"",\""trigger\"":\""training_conflict\"",\""answer\"":\""The experiment section reports spatio-temporal backpropagation; the conclusion's STDP statement conflicts and is preserved as an issue.\"",\""evidence_ids\"":[\""AB-E2\""]}]"",""to"":""[{\""question_id\"":\""AB-Q1\"",\""field\"":\""credit_assignment\"",\""question\"":\""How is the evaluated SNN trained?\"",\""target_section\"":\""§4.1 and conclusion\"",\""trigger\"":\""source_conflict\"",\""answer\"":\""Checked matching official PDF p.10 §4.1 and p.14 §5. The conflict is real; no distinct configuration is supplied. PDF examination is complete, but the source fact remains deferred and canonical credit_assignment/training_route are unknown.\"",\""evidence_ids\"":[\""AB-A2\"",\""AB-A3\"",\""AB-A4\""]}]""},""review_status"":{""from"":""blind_rechecked"",""to"":""astra_adjudicated""}}",Astra rule adjudication over preserved Sol evidence; targeted ABN PDF and DailyDVS official-source check where specified,03-review-draft/taxonomy-checkpoint-adjudication.md;03-review-draft/taxonomy-codebook-migration-0.2.md,See changed field paths and before/after values. Semantic adjudication is limited to the named issues and consequences; historical blind labels/scores and unrelated source evidence remain preserved.,0.2,GPT-6 Astra High / checkpoint / 2026-09-10,2026-09-10
ASTRA-02-029,ECCV2024-0945,paper::main::inference,codebook_migration,"{""codebook_version"":{""from"":""0.1-design"",""to"":""0.2""},""pdf_check_question"":{""from"":""[{\""question_id\"":\""FA-Q1\"",\""field\"":\""spiking_computation\"",\""question\"":\""Does 'fully asynchronous event' output mean neuronal spikes?\"",\""target_section\"":\""§3.2\"",\""trigger\"":\""spike_term\"",\""answer\"":\""No. The recurrent cell uses continuous LSTM state and feature outputs without thresholded firing/reset.\"",\""evidence_ids\"":[\""FA-E1\""]}]"",""to"":""[{\""question_id\"":\""FA-Q1\"",\""field\"":\""spiking_computation\"",\""question\"":\""Does 'fully asynchronous event' output mean neuronal spikes?\"",\""target_section\"":\""§3.2\"",\""trigger\"":\""misleading_terms\"",\""answer\"":\""No. The recurrent cell uses continuous LSTM state and feature outputs without thresholded firing/reset.\"",\""evidence_ids\"":[\""FA-E1\""]}]""}}",Deterministic version and approved trigger-name normalization; no new extraction,03-review-draft/taxonomy-checkpoint-adjudication.md;03-review-draft/taxonomy-codebook-migration-0.2.md,0.1-design to 0.2 compatibility migration. Trigger aliases map to existing approved values; retain Sol review status. Does not assert that all per-field evidence has been re-read.,0.2,GPT-6 Astra High / checkpoint / 2026-09-10,2026-09-10
ASTRA-02-030,NeurIPS2024-2307,paper::main::inference,codebook_migration,"{""codebook_version"":{""from"":""0.1-design"",""to"":""0.2""},""pdf_check_question"":{""from"":""[{\""question_id\"":\""PP-Q1\"",\""field\"":\""spiking_computation\"",\""question\"":\""Does membrane-potential terminology imply an SNN?\"",\""target_section\"":\""§3 and appendix comparison\"",\""trigger\"":\""spike_term\"",\""answer\"":\""No. The paper explicitly uses real-valued communication and omits neuronal firing constraints.\"",\""evidence_ids\"":[\""PP-E1\"",\""PP-E2\""]}]"",""to"":""[{\""question_id\"":\""PP-Q1\"",\""field\"":\""spiking_computation\"",\""question\"":\""Does membrane-potential terminology imply an SNN?\"",\""target_section\"":\""§3 and appendix comparison\"",\""trigger\"":\""misleading_terms\"",\""answer\"":\""No. The paper explicitly uses real-valued communication and omits neuronal firing constraints.\"",\""evidence_ids\"":[\""PP-E1\"",\""PP-E2\""]}]""}}",Deterministic version and approved trigger-name normalization; no new extraction,03-review-draft/taxonomy-checkpoint-adjudication.md;03-review-draft/taxonomy-codebook-migration-0.2.md,0.1-design to 0.2 compatibility migration. Trigger aliases map to existing approved values; retain Sol review status. Does not assert that all per-field evidence has been re-read.,0.2,GPT-6 Astra High / checkpoint / 2026-09-10,2026-09-10
ASTRA-02-031,ECCV2024-1631,paper::main::dataset,astra_adjudication,"{""codebook_version"":{""from"":""0.1-design"",""to"":""0.2""},""dataset_evaluation"":{""from"":""[{\""dataset_name\"":\""DailyDVS-200\"",\""version\"":\""unknown\"",\""split\"":\""cross-subject protocol\"",\""setting\"":\""cross_subject\"",\""modality\"":\""event\"",\""window\"":\""1–20 s action sequence\"",\""timesteps\"":\""model-specific\"",\""metric\"":\""top-1/top-5 accuracy and attribute-group results\"",\""configuration\"":\""22,046 sequences, 200 actions, 47 participants; twelve baseline algorithms\"",\""evidence_id\"":\""DD-E1\""}]"",""to"":""[{\""dataset_name\"":\""DailyDVS-200\"",\""version\"":\""unknown\"",\""split\"":\""Author-declared cross-subject protocol; participant separation unresolved. Do not publish corrected participant IDs or infer corrected train/val/test counts.\"",\""setting\"":\""unknown\"",\""modality\"":\""event\"",\""window\"":\""1–20 s action sequence\"",\""timesteps\"":\""model-specific\"",\""metric\"":\""top-1/top-5 accuracy and attribute-group results\"",\""configuration\"":\""22,046 sequences, 200 actions, 47 participants; twelve baseline algorithms; printed and official README participant lists conflict; comparisons must identify the exact released split version\"",\""evidence_id\"":\""DD-A2\""}]""},""taxonomy_issue"":{""from"":""[{\""issue_id\"":\""DD-I1\"",\""type\"":\""metadata_conflict\"",\""field\"":\""dataset_evaluation\"",\""alternatives\"":[\""cross_subject\"",\""unknown\""],\""question\"":\""The printed validation and test participant lists both contain ID 4, while the stated 8+9+31 participant counts exceed the reported 47 subjects; what corrected split should the survey cite?\"",\""evidence_ids\"":[\""DD-E3\""],\""owner\"":\""sol_high\"",\""status\"":\""evidence_ready\""}]"",""to"":""[{\""issue_id\"":\""DD-I1\"",\""type\"":\""metadata_conflict\"",\""field\"":\""dataset_evaluation\"",\""alternatives\"":[\""cross_subject\"",\""unknown\""],\""question\"":\""Astra disposition: retain evaluation_authority and report author-declared cross-subject protocol with unresolved participant split. Do not print IDs or repair counts. Reopen on a documented official correction or a versioned manifest audit reconciling subjects and published experiments. No effect on the dataset taxonomy role.\"",\""evidence_ids\"":[\""DD-E3\"",\""DD-A1\"",\""DD-A2\""],\""owner\"":\""astra\"",\""status\"":\""deferred\""}]""},""concrete_survey_use"":{""from"":""Dataset authority for large-scale event action recognition and attribute-stratified robustness; unlike STEP (NeurIPS2025-5334), it defines a physical acquisition benchmark rather than an SNN evaluation platform."",""to"":""Dataset authority for large-scale event action recognition and attribute-stratified robustness; unlike STEP (NeurIPS2025-5334), it defines a physical acquisition benchmark rather than an SNN evaluation platform. Do not treat the printed participant lists as a verified disjoint split or use them to substantiate cross-subject generalization.""},""evidence_quote_or_paraphrase"":{""from"":""[{\""evidence_id\"":\""DD-E1\"",\""field_path\"":\""dataset_evaluation\"",\""value\"":\""DailyDVS-200 acquisition\"",\""mode\"":\""paraphrase\"",\""text\"":\""The dataset contains 22,046 event sequences from 47 participants over 200 action categories, captured with a 320×240 DVXplorer Lite and synchronized RGB/IMU/trigger streams.\""},{\""evidence_id\"":\""DD-E2\"",\""field_path\"":\""intersection_directness\"",\""value\"":\""benchmark_only\"",\""mode\"":\""paraphrase\"",\""text\"":\""The benchmark evaluates twelve algorithm families, including frame, learnable, token and spike-based approaches such as Spikformer and SDT; the paper itself introduces no SNN method.\""},{\""evidence_id\"":\""DD-E3\"",\""field_path\"":\""dataset_evaluation\"",\""value\"":\""split inconsistency\"",\""mode\"":\""paraphrase\"",\""text\"":\""The cross-subject paragraph lists participant ID 4 in both validation and test and reports 8 validation, 9 test and 31 remaining training subjects despite stating 47 participants.\""}]"",""to"":""[{\""evidence_id\"":\""DD-E1\"",\""field_path\"":\""dataset_evaluation\"",\""value\"":\""DailyDVS-200 acquisition\"",\""mode\"":\""paraphrase\"",\""text\"":\""The dataset contains 22,046 event sequences from 47 participants over 200 action categories, captured with a 320×240 DVXplorer Lite and synchronized RGB/IMU/trigger streams.\""},{\""evidence_id\"":\""DD-E2\"",\""field_path\"":\""intersection_directness\"",\""value\"":\""benchmark_only\"",\""mode\"":\""paraphrase\"",\""text\"":\""The benchmark evaluates twelve algorithm families, including frame, learnable, token and spike-based approaches such as Spikformer and SDT; the paper itself introduces no SNN method.\""},{\""evidence_id\"":\""DD-E3\"",\""field_path\"":\""dataset_evaluation\"",\""value\"":\""split inconsistency\"",\""mode\"":\""paraphrase\"",\""text\"":\""The cross-subject paragraph lists participant ID 4 in both validation and test and reports 8 validation, 9 test and 31 remaining training subjects despite stating 47 participants.\""},{\""evidence_id\"":\""DD-A1\"",\""field_path\"":\""dataset_evaluation.split\"",\""value\"":\""official protocol conflict persists\"",\""mode\"":\""paraphrase\"",\""text\"":\""The author-linked GitHub README still lists participant 4 in validation and test, and participant 45 in training and test. Its training list has 32 entries. The inspected README and open-issue listing supplied no verified correction; released manifests were located but not audited. This does not establish leakage in actual experiments.\""},{\""evidence_id\"":\""DD-A2\"",\""field_path\"":\""dataset_evaluation.setting\"",\""value\"":\""unknown\"",\""mode\"":\""paraphrase\"",\""text\"":\""The paper declares cross-subject evaluation but its lists/counts conflict (DD-E3), and the checked official README is not a correction (DD-A1). Retain dataset authority and the declared protocol name, withhold verified subject-disjoint status and concrete participant IDs.\""}]""},""evidence_location"":{""from"":""[{\""evidence_id\"":\""DD-E1\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF pp.3–8 §3 and Tables 1–2\""},{\""evidence_id\"":\""DD-E2\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF pp.9–13 §4 and Tables 3–5\""},{\""evidence_id\"":\""DD-E3\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF p.10 §4.1\""}]"",""to"":""[{\""evidence_id\"":\""DD-E1\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF pp.3–8 §3 and Tables 1–2\""},{\""evidence_id\"":\""DD-E2\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF pp.9–13 §4 and Tables 3–5\""},{\""evidence_id\"":\""DD-E3\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF p.10 §4.1\""},{\""evidence_id\"":\""DD-A1\"",\""source_ref\"":\""https://github.com/QiWang233/DailyDVS-200#testing-set--validation-set\"",\""location\"":\""README section Testing set & Validation set, accessed 2026-09-10; open issues checked same date\""},{\""evidence_id\"":\""DD-A2\"",\""source_ref\"":\""official_source.pdf_url\"",\""location\"":\""PDF p.10 §4.1 and official README checked 2026-09-10; checkpoint §2.4\""}]""},""evidence_basis"":{""from"":""[{\""evidence_id\"":\""DD-E1\"",\""source_type\"":\""pdf_main\"",\""nature\"":\""metadata_fact\""},{\""evidence_id\"":\""DD-E2\"",\""source_type\"":\""pdf_main\"",\""nature\"":\""method_description\""},{\""evidence_id\"":\""DD-E3\"",\""source_type\"":\""pdf_main\"",\""nature\"":\""metadata_fact\""}]"",""to"":""[{\""evidence_id\"":\""DD-E1\"",\""source_type\"":\""pdf_main\"",\""nature\"":\""metadata_fact\""},{\""evidence_id\"":\""DD-E2\"",\""source_type\"":\""pdf_main\"",\""nature\"":\""method_description\""},{\""evidence_id\"":\""DD-E3\"",\""source_type\"":\""pdf_main\"",\""nature\"":\""metadata_fact\""},{\""evidence_id\"":\""DD-A1\"",\""source_type\"":\""official_metadata\"",\""nature\"":\""metadata_fact\""},{\""evidence_id\"":\""DD-A2\"",\""source_type\"":\""unresolved\"",\""nature\"":\""unresolved\""}]""},""confidence"":{""from"":""{\""scope\"":\""high\"",\""spiking_computation\"":\""high\"",\""spiking_extent\"":\""high\"",\""primary_functional_role\"":\""high\"",\""selection_status\"":\""medium\"",\""overall\"":\""medium\""}"",""to"":""{\""scope\"":\""high\"",\""spiking_computation\"":\""high\"",\""spiking_extent\"":\""high\"",\""primary_functional_role\"":\""high\"",\""selection_status\"":\""medium\"",\""overall\"":\""medium\"",\""dataset_evaluation.setting\"":\""unknown\"",\""dataset_evaluation.split\"":\""low\""}""},""pdf_check_question"":{""from"":""[{\""question_id\"":\""DD-Q1\"",\""field\"":\""dataset_evaluation\"",\""question\"":\""Is the printed cross-subject split internally consistent?\"",\""target_section\"":\""§4.1\"",\""trigger\"":\""metadata_conflict\"",\""answer\"":\""No. The participant lists overlap and the stated counts do not reconcile; the conflict is preserved for correction rather than silently repaired.\"",\""evidence_ids\"":[\""DD-E3\""]}]"",""to"":""[{\""question_id\"":\""DD-Q1\"",\""field\"":\""dataset_evaluation\"",\""question\"":\""Is the printed cross-subject split internally consistent?\"",\""target_section\"":\""§4.1\"",\""trigger\"":\""source_conflict\"",\""answer\"":\""No. The participant lists overlap and the stated counts do not reconcile; the conflict is preserved for correction rather than silently repaired. Astra checked the official README, which also conflicts. Set dataset setting=unknown; retain only the qualified author-declared protocol. Source fact is deferred, while the targeted PDF check is complete.\"",\""evidence_ids\"":[\""DD-E3\"",\""DD-A1\"",\""DD-A2\""]}]""},""review_status"":{""from"":""self_checked"",""to"":""astra_adjudicated""}}",Astra rule adjudication over preserved Sol evidence; targeted ABN PDF and DailyDVS official-source check where specified,03-review-draft/taxonomy-checkpoint-adjudication.md;03-review-draft/taxonomy-codebook-migration-0.2.md,See changed field paths and before/after values. Semantic adjudication is limited to the named issues and consequences; historical blind labels/scores and unrelated source evidence remain preserved.,0.2,GPT-6 Astra High / checkpoint / 2026-09-10,2026-09-10
ASTRA-02-032,CVPR2026-1021,paper::main::inference,codebook_migration,"{""codebook_version"":{""from"":""0.1-design"",""to"":""0.2""}}",Deterministic version and approved trigger-name normalization; no new extraction,03-review-draft/taxonomy-checkpoint-adjudication.md;03-review-draft/taxonomy-codebook-migration-0.2.md,0.1-design to 0.2 compatibility migration. Trigger aliases map to existing approved values; retain Sol review status. Does not assert that all per-field evidence has been re-read.,0.2,GPT-6 Astra High / checkpoint / 2026-09-10,2026-09-10
ASTRA-02-033,ICLR2024-1543,paper::main::training_analysis,codebook_migration,"{""codebook_version"":{""from"":""0.1-design"",""to"":""0.2""}}",Deterministic version and approved trigger-name normalization; no new extraction,03-review-draft/taxonomy-checkpoint-adjudication.md;03-review-draft/taxonomy-codebook-migration-0.2.md,0.1-design to 0.2 compatibility migration. Trigger aliases map to existing approved values; retain Sol review status. Does not assert that all per-field evidence has been re-read.,0.2,GPT-6 Astra High / checkpoint / 2026-09-10,2026-09-10
ASTRA-02-034,ICLR2024-1607,paper::main::training_analysis,codebook_migration,"{""codebook_version"":{""from"":""0.1-design"",""to"":""0.2""}}",Deterministic version and approved trigger-name normalization; no new extraction,03-review-draft/taxonomy-checkpoint-adjudication.md;03-review-draft/taxonomy-codebook-migration-0.2.md,0.1-design to 0.2 compatibility migration. Trigger aliases map to existing approved values; retain Sol review status. Does not assert that all per-field evidence has been re-read.,0.2,GPT-6 Astra High / checkpoint / 2026-09-10,2026-09-10
